timestamp,frame,point_id,x_m,y_m,z_m,azimuth_rad,snr,doppler
2026-05-27 16:37:04.128,306,0,-0.344385,0.334472,0.159092,-0.800000,7.88,-0.209
2026-05-27 16:37:04.128,306,1,-0.337627,0.341292,0.159092,-0.780000,9.88,-0.209
2026-05-27 16:37:04.128,306,2,-0.334198,0.344652,0.159092,-0.770000,11.64,-0.209
2026-05-27 16:37:04.128,306,3,-0.286313,0.307336,0.139196,-0.750000,5.52,-0.209
2026-05-27 16:37:04.128,306,4,-0.327238,0.351266,0.159092,-0.750000,12.52,-0.209
2026-05-27 16:37:04.128,306,5,-0.368163,0.395196,0.178988,-0.750000,7.36,-0.139
2026-05-27 16:37:04.128,306,6,-0.323709,0.354521,0.159092,-0.740000,11.88,-0.209
2026-05-27 16:37:04.128,306,7,0.197825,0.156984,-0.015171,0.900000,8.76,0.070
2026-05-27 16:37:04.187,307,0,-0.416288,0.344135,0.178988,-0.880000,7.12,-0.139
2026-05-27 16:37:04.187,307,1,-0.318322,0.274048,0.139196,-0.860000,6.36,0.070
2026-05-27 16:37:04.187,307,2,-0.363822,0.313219,0.159092,-0.860000,7.00,-0.139
2026-05-27 16:37:04.187,307,3,-0.409322,0.352391,0.178988,-0.860000,9.36,-0.139
2026-05-27 16:37:04.187,307,4,-0.312777,0.280359,0.139196,-0.840000,7.76,0.070
2026-05-27 16:37:04.187,307,5,-0.357485,0.320433,0.159092,-0.840000,9.52,-0.139
2026-05-27 16:37:04.187,307,6,-0.402193,0.360507,0.178988,-0.840000,11.76,-0.139
2026-05-27 16:37:04.187,307,7,-0.309958,0.283473,0.139196,-0.830000,9.36,0.070
2026-05-27 16:37:04.187,307,8,-0.354263,0.323992,0.159092,-0.830000,12.64,-0.139
2026-05-27 16:37:04.187,307,9,-0.398568,0.364511,0.178988,-0.830000,13.12,-0.070
2026-05-27 16:37:04.187,307,10,-0.304227,0.289615,0.139196,-0.810000,10.76,0.070
2026-05-27 16:37:04.187,307,11,-0.347713,0.331012,0.159092,-0.810000,15.12,-0.139
2026-05-27 16:37:04.187,307,12,-0.391198,0.372408,0.178988,-0.810000,12.24,-0.070
2026-05-27 16:37:04.187,307,13,-0.172398,0.174270,0.062593,-0.780000,5.76,-0.139
2026-05-27 16:37:04.187,307,14,-0.214847,0.221567,0.069015,-0.770000,5.36,-0.209
2026-05-27 16:37:04.187,307,15,-0.301316,0.292642,0.139196,-0.800000,11.36,0.070
2026-05-27 16:37:04.187,307,16,-0.344385,0.334472,0.159092,-0.800000,15.00,-0.139
2026-05-27 16:37:04.187,307,17,-0.387455,0.376302,0.178988,-0.800000,10.00,-0.070
2026-05-27 16:37:04.187,307,18,-0.168298,0.180655,0.055212,-0.750000,11.12,-0.139
2026-05-27 16:37:04.187,307,19,-0.168298,0.180655,0.055212,-0.750000,7.24,-0.139
2026-05-27 16:37:04.187,307,20,-0.168298,0.180655,0.055212,-0.750000,6.00,-0.139
2026-05-27 16:37:04.187,307,21,-0.168298,0.180655,0.055212,-0.750000,5.12,-0.139
2026-05-27 16:37:04.187,307,22,-0.210373,0.225819,0.069015,-0.750000,7.12,-0.209
2026-05-27 16:37:04.187,307,23,-0.295403,0.298610,0.139196,-0.780000,10.88,0.070
2026-05-27 16:37:04.187,307,24,-0.337627,0.341292,0.159092,-0.780000,12.64,-0.139
2026-05-27 16:37:04.187,307,25,-0.379852,0.383975,0.178988,-0.780000,7.52,-0.070
2026-05-27 16:37:04.187,307,26,-0.166483,0.182329,0.055212,-0.740000,18.52,-0.139
2026-05-27 16:37:04.187,307,27,-0.166483,0.182329,0.055212,-0.740000,11.64,-0.139
2026-05-27 16:37:04.187,307,28,-0.166483,0.182329,0.055212,-0.740000,9.12,-0.139
2026-05-27 16:37:04.187,307,29,-0.166483,0.182329,0.055212,-0.740000,7.64,-0.139
2026-05-27 16:37:04.187,307,30,-0.208104,0.227912,0.069015,-0.740000,8.76,-0.209
2026-05-27 16:37:04.187,307,31,-0.250607,0.258446,0.119299,-0.770000,5.88,-0.209
2026-05-27 16:37:04.187,307,32,-0.164651,0.183985,0.055212,-0.730000,22.88,-0.139
2026-05-27 16:37:04.187,307,33,-0.164651,0.183985,0.055212,-0.730000,13.52,-0.139
2026-05-27 16:37:04.187,307,34,-0.164651,0.183985,0.055212,-0.730000,10.24,-0.139
2026-05-27 16:37:04.187,307,35,-0.164651,0.183985,0.055212,-0.730000,8.52,-0.139
2026-05-27 16:37:04.187,307,36,-0.205814,0.229981,0.069015,-0.730000,9.12,-0.209
2026-05-27 16:37:04.187,307,37,-0.160939,0.187241,0.055212,-0.710000,21.00,-0.139
2026-05-27 16:37:04.187,307,38,-0.160939,0.187241,0.055212,-0.710000,11.88,-0.139
2026-05-27 16:37:04.187,307,39,-0.160939,0.187241,0.055212,-0.710000,8.76,-0.139
2026-05-27 16:37:04.187,307,40,-0.160939,0.187241,0.055212,-0.710000,7.00,-0.139
2026-05-27 16:37:04.187,307,41,-0.202048,0.230367,0.078242,-0.720000,8.12,-0.209
2026-05-27 16:37:04.187,307,42,-0.159059,0.188841,0.055212,-0.700000,17.00,-0.139
2026-05-27 16:37:04.187,307,43,-0.159059,0.188841,0.055212,-0.700000,9.36,-0.139
2026-05-27 16:37:04.187,307,44,-0.159059,0.188841,0.055212,-0.700000,6.52,-0.139
2026-05-27 16:37:04.187,307,45,-0.159059,0.188841,0.055212,-0.700000,5.24,-0.139
2026-05-27 16:37:04.244,308,0,-0.354263,0.323992,0.159092,-0.830000,10.52,-0.139
2026-05-27 16:37:04.244,308,1,-0.347713,0.331012,0.159092,-0.810000,12.00,-0.139
2026-05-27 16:37:04.244,308,2,-0.391198,0.372408,0.178988,-0.810000,7.88,-0.139
2026-05-27 16:37:04.244,308,3,-0.171877,0.177254,0.055212,-0.770000,6.24,-0.139
2026-05-27 16:37:04.244,308,4,-0.214731,0.225925,0.053504,-0.760000,6.52,-0.139
2026-05-27 16:37:04.244,308,5,-0.344385,0.334472,0.159092,-0.800000,12.64,-0.139
2026-05-27 16:37:04.244,308,6,-0.168298,0.180655,0.055212,-0.750000,10.12,-0.139
2026-05-27 16:37:04.244,308,7,-0.168298,0.180655,0.055212,-0.750000,7.36,-0.139
2026-05-27 16:37:04.244,308,8,-0.168298,0.180655,0.055212,-0.750000,6.12,-0.139
2026-05-27 16:37:04.244,308,9,-0.168298,0.180655,0.055212,-0.750000,5.36,-0.139
2026-05-27 16:37:04.244,308,10,-0.210170,0.230174,0.053504,-0.740000,9.52,-0.139
2026-05-27 16:37:04.244,308,11,-0.166483,0.182329,0.055212,-0.740000,16.88,-0.139
2026-05-27 16:37:04.244,308,12,-0.166483,0.182329,0.055212,-0.740000,12.00,-0.139
2026-05-27 16:37:04.244,308,13,-0.166483,0.182329,0.055212,-0.740000,9.88,-0.139
2026-05-27 16:37:04.244,308,14,-0.166483,0.182329,0.055212,-0.740000,8.52,-0.139
2026-05-27 16:37:04.244,308,15,-0.207857,0.232264,0.053504,-0.730000,14.36,-0.139
2026-05-27 16:37:04.244,308,16,-0.292402,0.301549,0.139196,-0.770000,12.64,-0.209
2026-05-27 16:37:04.244,308,17,-0.164651,0.183985,0.055212,-0.730000,24.36,-0.139
2026-05-27 16:37:04.244,308,18,-0.164651,0.183985,0.055212,-0.730000,17.00,-0.139
2026-05-27 16:37:04.244,308,19,-0.164651,0.183985,0.055212,-0.730000,13.64,-0.139
2026-05-27 16:37:04.244,308,20,-0.164651,0.183985,0.055212,-0.730000,11.64,-0.139
2026-05-27 16:37:04.244,308,21,-0.205524,0.234331,0.053504,-0.720000,20.76,-0.209
2026-05-27 16:37:04.244,308,22,-0.160939,0.187241,0.055212,-0.710000,25.76,-0.209
2026-05-27 16:37:04.244,308,23,-0.160939,0.187241,0.055212,-0.710000,17.36,-0.209
2026-05-27 16:37:04.244,308,24,-0.160939,0.187241,0.055212,-0.710000,13.76,-0.209
2026-05-27 16:37:04.244,308,25,-0.160939,0.187241,0.055212,-0.710000,11.52,-0.209
2026-05-27 16:37:04.244,308,26,-0.200797,0.238395,0.053504,-0.700000,24.52,-0.209
2026-05-27 16:37:04.244,308,27,-0.241298,0.292363,-0.011376,-0.690000,10.76,-0.209
2026-05-27 16:37:04.244,308,28,-0.159059,0.188841,0.055212,-0.700000,21.12,-0.209
2026-05-27 16:37:04.244,308,29,-0.159059,0.188841,0.055212,-0.700000,13.88,-0.209
2026-05-27 16:37:04.244,308,30,-0.159059,0.188841,0.055212,-0.700000,10.64,-0.209
2026-05-27 16:37:04.244,308,31,-0.159059,0.188841,0.055212,-0.700000,8.76,-0.209
2026-05-27 16:37:04.244,308,32,-0.198403,0.240391,0.053504,-0.690000,21.64,-0.209
2026-05-27 16:37:04.244,308,33,-0.238458,0.294880,-0.003792,-0.680000,12.76,-0.209
2026-05-27 16:37:04.244,308,34,-0.157162,0.190422,0.055212,-0.690000,15.88,-0.209
2026-05-27 16:37:04.244,308,35,-0.157162,0.190422,0.055212,-0.690000,10.12,-0.209
2026-05-27 16:37:04.244,308,36,-0.157162,0.190422,0.055212,-0.690000,7.64,-0.209
2026-05-27 16:37:04.244,308,37,-0.157162,0.190422,0.055212,-0.690000,6.24,-0.209
2026-05-27 16:37:04.244,308,38,-0.195989,0.242363,0.053504,-0.680000,15.64,-0.209
2026-05-27 16:37:04.244,308,39,-0.235497,0.297250,-0.003792,-0.670000,13.76,-0.209
2026-05-27 16:37:04.244,308,40,-0.153323,0.193527,0.055212,-0.670000,12.00,-0.209
2026-05-27 16:37:04.244,308,41,-0.153323,0.193527,0.055212,-0.670000,7.52,-0.209
2026-05-27 16:37:04.244,308,42,-0.153323,0.193527,0.055212,-0.670000,5.52,-0.209
2026-05-27 16:37:04.244,308,43,-0.192472,0.242942,0.062829,-0.670000,10.76,-0.209
2026-05-27 16:37:04.244,308,44,-0.229471,0.301854,0.007584,-0.650000,13.12,-0.209
2026-05-27 16:37:04.244,308,45,-0.226441,0.304134,0.007584,-0.640000,11.24,-0.209
2026-05-27 16:37:04.244,308,46,2.570803,0.882852,0.840829,1.240000,6.12,-2.783
2026-05-27 16:37:04.244,308,47,2.628580,0.844315,0.914917,1.260000,5.36,-3.131
2026-05-27 16:37:04.303,309,0,-0.409322,0.352391,0.178988,-0.860000,6.76,-0.070
2026-05-27 16:37:04.303,309,1,-0.402193,0.360507,0.178988,-0.840000,7.76,-0.070
2026-05-27 16:37:04.303,309,2,-0.175849,0.170787,0.062593,-0.800000,5.52,-0.139
2026-05-27 16:37:04.303,309,3,-0.219811,0.213484,0.078242,-0.800000,5.52,-0.139
2026-05-27 16:37:04.303,309,4,-0.263600,0.256012,0.093828,-0.800000,8.24,-0.139
2026-05-27 16:37:04.303,309,5,-0.307562,0.298709,0.109476,-0.800000,7.00,-0.139
2026-05-27 16:37:04.303,309,6,-0.398568,0.364511,0.178988,-0.830000,8.12,-0.070
2026-05-27 16:37:04.303,309,7,-0.174132,0.172537,0.062593,-0.790000,8.88,-0.139
2026-05-27 16:37:04.303,309,8,-0.174132,0.172537,0.062593,-0.790000,5.88,-0.139
2026-05-27 16:37:04.303,309,9,-0.174132,0.172537,0.062593,-0.790000,5.36,-0.139
2026-05-27 16:37:04.303,309,10,-0.217665,0.215671,0.078242,-0.790000,9.52,-0.139
2026-05-27 16:37:04.303,309,11,-0.261026,0.258635,0.093828,-0.790000,13.52,-0.139
2026-05-27 16:37:04.303,309,12,-0.304560,0.301769,0.109476,-0.790000,11.12,-0.139
2026-05-27 16:37:04.303,309,13,-0.171484,0.176848,0.057678,-0.770000,16.24,-0.139
2026-05-27 16:37:04.303,309,14,-0.171484,0.176848,0.057678,-0.770000,10.76,-0.139
2026-05-27 16:37:04.303,309,15,-0.171484,0.176848,0.057678,-0.770000,9.76,-0.139
2026-05-27 16:37:04.303,309,16,-0.171484,0.176848,0.057678,-0.770000,8.12,-0.139
2026-05-27 16:37:04.303,309,17,-0.213309,0.219981,0.078242,-0.770000,17.12,-0.139
2026-05-27 16:37:04.303,309,18,-0.255802,0.263803,0.093828,-0.770000,23.64,-0.139
2026-05-27 16:37:04.303,309,19,-0.301527,0.304800,0.109476,-0.780000,18.52,-0.139
2026-05-27 16:37:04.303,309,20,-0.167913,0.180242,0.057678,-0.750000,27.52,-0.139
2026-05-27 16:37:04.303,309,21,-0.167913,0.180242,0.057678,-0.750000,18.12,-0.139
2026-05-27 16:37:04.303,309,22,-0.167913,0.180242,0.057678,-0.750000,16.00,-0.139
2026-05-27 16:37:04.303,309,23,-0.167913,0.180242,0.057678,-0.750000,13.12,-0.139
2026-05-27 16:37:04.303,309,24,-0.211098,0.222103,0.078242,-0.760000,26.36,-0.139
2026-05-27 16:37:04.303,309,25,-0.252281,0.270805,0.082764,-0.750000,36.36,-0.139
2026-05-27 16:37:04.303,309,26,-0.294355,0.315969,0.096567,-0.750000,27.76,-0.139
2026-05-27 16:37:04.303,309,27,-0.337627,0.341292,0.159092,-0.780000,7.12,-0.139
2026-05-27 16:37:04.303,309,28,-0.166102,0.181913,0.057678,-0.740000,31.00,-0.139
2026-05-27 16:37:04.303,309,29,-0.166102,0.181913,0.057678,-0.740000,20.24,-0.139
2026-05-27 16:37:04.303,309,30,-0.166102,0.181913,0.057678,-0.740000,17.64,-0.139
2026-05-27 16:37:04.303,309,31,-0.166102,0.181913,0.057678,-0.740000,14.00,-0.139
2026-05-27 16:37:04.303,309,32,-0.208867,0.224203,0.078242,-0.750000,24.12,-0.139
2026-05-27 16:37:04.303,309,33,-0.249560,0.273314,0.082764,-0.740000,33.00,-0.139
2026-05-27 16:37:04.303,309,34,-0.291181,0.318896,0.096567,-0.740000,26.76,-0.139
2026-05-27 16:37:04.303,309,35,-0.164651,0.183985,0.055212,-0.730000,24.00,-0.139
2026-05-27 16:37:04.303,309,36,-0.164651,0.183985,0.055212,-0.730000,15.52,-0.139
2026-05-27 16:37:04.303,309,37,-0.164651,0.183985,0.055212,-0.730000,13.24,-0.139
2026-05-27 16:37:04.303,309,38,-0.164651,0.183985,0.055212,-0.730000,10.12,-0.139
2026-05-27 16:37:04.303,309,39,-0.205344,0.229456,0.072098,-0.730000,15.12,-0.139
2026-05-27 16:37:04.303,309,40,-0.246815,0.275796,0.082764,-0.730000,19.76,-0.139
2026-05-27 16:37:04.303,309,41,-0.287977,0.321792,0.096567,-0.730000,17.24,-0.139
2026-05-27 16:37:04.303,309,42,-0.160939,0.187241,0.055212,-0.710000,16.88,-0.139
2026-05-27 16:37:04.303,309,43,-0.160939,0.187241,0.055212,-0.710000,10.76,-0.139
2026-05-27 16:37:04.303,309,44,-0.160939,0.187241,0.055212,-0.710000,9.00,-0.139
2026-05-27 16:37:04.303,309,45,-0.160939,0.187241,0.055212,-0.710000,6.76,-0.139
2026-05-27 16:37:04.303,309,46,-0.201174,0.234051,0.069015,-0.710000,9.24,-0.139
2026-05-27 16:37:04.303,309,47,-0.241250,0.280677,0.082764,-0.710000,11.52,-0.139
2026-05-27 16:37:04.303,309,48,-0.281484,0.327487,0.096567,-0.710000,10.24,-0.139
2026-05-27 16:37:04.303,309,49,-0.159059,0.188841,0.055212,-0.700000,12.24,-0.139
2026-05-27 16:37:04.303,309,50,-0.159059,0.188841,0.055212,-0.700000,7.76,-0.139
2026-05-27 16:37:04.303,309,51,-0.159059,0.188841,0.055212,-0.700000,6.36,-0.139
2026-05-27 16:37:04.303,309,52,-0.198823,0.236051,0.069015,-0.700000,6.00,-0.139
2026-05-27 16:37:04.303,309,53,-0.238431,0.283075,0.082764,-0.700000,7.24,-0.139
2026-05-27 16:37:04.303,309,54,-0.276204,0.327921,0.109476,-0.700000,6.52,-0.139
2026-05-27 16:37:04.303,309,55,2.481395,1.201089,0.703926,1.120000,5.36,-2.853
2026-05-27 16:37:04.347,310,0,-0.169368,0.185489,0.030287,-0.740000,11.76,-0.139
2026-05-27 16:37:04.347,310,1,-0.169368,0.185489,0.030287,-0.740000,7.52,-0.139
2026-05-27 16:37:04.347,310,2,-0.169368,0.185489,0.030287,-0.740000,5.64,-0.139
2026-05-27 16:37:04.347,310,3,-0.297302,0.300529,0.130768,-0.780000,6.12,-0.139
2026-05-27 16:37:04.347,310,4,-0.165625,0.188839,0.030287,-0.720000,14.24,-0.139
2026-05-27 16:37:04.347,310,5,-0.165625,0.188839,0.030287,-0.720000,9.12,-0.139
2026-05-27 16:37:04.347,310,6,-0.165625,0.188839,0.030287,-0.720000,7.00,-0.139
2026-05-27 16:37:04.347,310,7,-0.165625,0.188839,0.030287,-0.720000,5.64,-0.139
2026-05-27 16:37:04.347,310,8,-0.334198,0.344652,0.159092,-0.770000,5.00,-0.139
2026-05-27 16:37:04.347,310,9,-0.164246,0.191089,0.022739,-0.710000,16.12,-0.139
2026-05-27 16:37:04.347,310,10,-0.164246,0.191089,0.022739,-0.710000,10.36,-0.139
2026-05-27 16:37:04.347,310,11,-0.164246,0.191089,0.022739,-0.710000,8.00,-0.139
2026-05-27 16:37:04.347,310,12,-0.164246,0.191089,0.022739,-0.710000,6.52,-0.139
2026-05-27 16:37:04.347,310,13,-0.162327,0.192722,0.022739,-0.700000,16.00,-0.139
2026-05-27 16:37:04.347,310,14,-0.162327,0.192722,0.022739,-0.700000,10.24,-0.139
2026-05-27 16:37:04.347,310,15,-0.162327,0.192722,0.022739,-0.700000,8.00,-0.139
2026-05-27 16:37:04.347,310,16,-0.162327,0.192722,0.022739,-0.700000,6.52,-0.139
2026-05-27 16:37:04.347,310,17,-0.158441,0.195930,0.022739,-0.680000,13.88,-0.139
2026-05-27 16:37:04.347,310,18,-0.158441,0.195930,0.022739,-0.680000,8.76,-0.139
2026-05-27 16:37:04.347,310,19,-0.158441,0.195930,0.022739,-0.680000,6.88,-0.139
2026-05-27 16:37:04.347,310,20,-0.158441,0.195930,0.022739,-0.680000,5.64,-0.139
2026-05-27 16:37:04.347,310,21,-0.156474,0.197504,0.022739,-0.670000,11.12,-0.139
2026-05-27 16:37:04.347,310,22,-0.156474,0.197504,0.022739,-0.670000,6.76,-0.139
2026-05-27 16:37:04.347,310,23,-0.156474,0.197504,0.022739,-0.670000,5.36,-0.139
2026-05-27 16:37:04.347,310,24,1.352087,6.670053,1.957013,0.200000,5.12,-0.070
2026-05-27 16:37:04.347,310,25,1.398932,6.901149,1.208723,0.200000,5.00,-0.070
2026-05-27 16:37:04.347,310,26,2.449237,1.215902,0.786301,1.110000,5.88,-2.505
2026-05-27 16:37:04.347,310,27,2.503684,1.242931,0.803780,1.110000,5.24,-2.922
2026-05-27 16:37:04.407,311,0,-0.165738,0.177908,0.069918,-0.750000,29.00,-0.070
2026-05-27 16:37:04.407,311,1,-0.165738,0.177908,0.069918,-0.750000,15.52,-0.070
2026-05-27 16:37:04.407,311,2,-0.165738,0.177908,0.069918,-0.750000,11.36,-0.070
2026-05-27 16:37:04.407,311,3,-0.165738,0.177908,0.069918,-0.750000,8.52,-0.070
2026-05-27 16:37:04.407,311,4,-0.208141,0.218991,0.093458,-0.760000,9.00,-0.139
2026-05-27 16:37:04.407,311,5,-0.249604,0.262616,0.112076,-0.760000,7.88,-0.139
2026-05-27 16:37:04.407,311,6,-0.163951,0.179556,0.069918,-0.740000,39.12,-0.070
2026-05-27 16:37:04.407,311,7,-0.163951,0.179556,0.069918,-0.740000,20.76,-0.070
2026-05-27 16:37:04.407,311,8,-0.163951,0.179556,0.069918,-0.740000,15.12,-0.070
2026-05-27 16:37:04.407,311,9,-0.163951,0.179556,0.069918,-0.740000,11.24,-0.070
2026-05-27 16:37:04.407,311,10,-0.205940,0.221062,0.093458,-0.750000,13.00,-0.139
2026-05-27 16:37:04.407,311,11,-0.246965,0.265099,0.112076,-0.750000,11.00,-0.139
2026-05-27 16:37:04.407,311,12,-0.160327,0.182799,0.069918,-0.720000,48.36,-0.070
2026-05-27 16:37:04.407,311,13,-0.160327,0.182799,0.069918,-0.720000,25.52,-0.070
2026-05-27 16:37:04.407,311,14,-0.160327,0.182799,0.069918,-0.720000,18.52,-0.070
2026-05-27 16:37:04.407,311,15,-0.160327,0.182799,0.069918,-0.720000,13.76,-0.070
2026-05-27 16:37:04.407,311,16,-0.201478,0.225136,0.093458,-0.730000,19.00,-0.070
2026-05-27 16:37:04.407,311,17,-0.241614,0.269985,0.112076,-0.730000,15.24,-0.070
2026-05-27 16:37:04.407,311,18,-0.157920,0.187489,0.062593,-0.700000,50.52,-0.070
2026-05-27 16:37:04.407,311,19,-0.157920,0.187489,0.062593,-0.700000,26.24,-0.070
2026-05-27 16:37:04.407,311,20,-0.157920,0.187489,0.062593,-0.700000,19.12,-0.070
2026-05-27 16:37:04.407,311,21,-0.157920,0.187489,0.062593,-0.700000,14.12,-0.070
2026-05-27 16:37:04.407,311,22,-0.199217,0.227139,0.093458,-0.720000,25.36,-0.070
2026-05-27 16:37:04.407,311,23,-0.238903,0.272388,0.112076,-0.720000,19.76,-0.070
2026-05-27 16:37:04.407,311,24,-0.276053,0.334474,0.087911,-0.690000,8.12,-0.139
2026-05-27 16:37:04.407,311,25,-0.156037,0.189059,0.062593,-0.690000,43.64,-0.070
2026-05-27 16:37:04.407,311,26,-0.156037,0.189059,0.062593,-0.690000,22.52,-0.070
2026-05-27 16:37:04.407,311,27,-0.156037,0.189059,0.062593,-0.690000,16.24,-0.070
2026-05-27 16:37:04.407,311,28,-0.156037,0.189059,0.062593,-0.690000,12.00,-0.070
2026-05-27 16:37:04.407,311,29,-0.194634,0.231078,0.093458,-0.700000,26.24,-0.070
2026-05-27 16:37:04.407,311,30,-0.233407,0.277111,0.112076,-0.700000,21.36,-0.070
2026-05-27 16:37:04.407,311,31,-0.154139,0.190610,0.062593,-0.680000,33.76,-0.070
2026-05-27 16:37:04.407,311,32,-0.154139,0.190610,0.062593,-0.680000,17.24,-0.070
2026-05-27 16:37:04.407,311,33,-0.154139,0.190610,0.062593,-0.680000,12.36,-0.070
2026-05-27 16:37:04.407,311,34,-0.154139,0.190610,0.062593,-0.680000,9.00,-0.070
2026-05-27 16:37:04.407,311,35,-0.192314,0.233013,0.093458,-0.690000,20.36,-0.070
2026-05-27 16:37:04.407,311,36,-0.230625,0.279431,0.112076,-0.690000,18.52,-0.070
2026-05-27 16:37:04.407,311,37,-0.150296,0.193655,0.062593,-0.660000,25.12,-0.070
2026-05-27 16:37:04.407,311,38,-0.150296,0.193655,0.062593,-0.660000,12.76,-0.070
2026-05-27 16:37:04.407,311,39,-0.150296,0.193655,0.062593,-0.660000,9.00,-0.070
2026-05-27 16:37:04.407,311,40,-0.150296,0.193655,0.062593,-0.660000,6.64,-0.070
2026-05-27 16:37:04.407,311,41,-0.189974,0.234924,0.093458,-0.680000,13.76,-0.070
2026-05-27 16:37:04.407,311,42,-0.227819,0.281723,0.112076,-0.680000,13.76,-0.070
2026-05-27 16:37:04.407,311,43,-0.185238,0.238677,0.093458,-0.660000,9.24,-0.070
2026-05-27 16:37:04.407,311,44,-0.222139,0.286223,0.112076,-0.660000,9.76,-0.070
2026-05-27 16:37:04.407,311,45,1.401270,6.574335,2.227603,0.210000,6.24,0.070
2026-05-27 16:37:04.407,311,46,1.391100,6.862510,1.419393,0.200000,5.88,0.070
2026-05-27 16:37:04.407,311,47,2.717434,2.916965,1.233206,0.750000,5.52,0.070
2026-05-27 16:37:04.407,311,48,2.804786,2.951004,1.170712,0.760000,6.64,0.070
2026-05-27 16:37:04.407,311,49,2.516306,1.126118,0.703926,1.150000,5.12,-3.131
2026-05-27 16:37:04.454,312,0,-0.254689,0.278931,0.034086,-0.740000,5.00,-0.070
2026-05-27 16:37:04.454,312,1,-0.207857,0.232264,0.053504,-0.730000,5.36,-0.070
2026-05-27 16:37:04.454,312,2,-0.164420,0.187465,0.042803,-0.720000,11.88,-0.070
2026-05-27 16:37:04.454,312,3,-0.164420,0.187465,0.042803,-0.720000,6.76,-0.070
2026-05-27 16:37:04.454,312,4,-0.164420,0.187465,0.042803,-0.720000,5.12,-0.070
2026-05-27 16:37:04.454,312,5,1.347338,6.646628,2.247421,0.200000,5.12,-0.070
2026-05-27 16:37:04.454,312,6,2.756936,3.080660,0.924475,0.730000,5.00,0.070
2026-05-27 16:37:04.454,312,7,2.602071,0.922781,0.914917,1.230000,5.12,-2.853
2026-05-27 16:37:04.454,312,8,2.570803,0.882852,0.840829,1.240000,5.52,-2.853
2026-05-27 16:37:04.510,313,0,0.165856,0.576781,0.198885,0.280000,7.24,-0.139
2026-05-27 16:37:04.510,313,1,0.182448,0.634482,0.218781,0.280000,6.88,-3.757
2026-05-27 16:37:04.510,313,2,0.175060,0.166652,-0.074767,0.810000,8.52,0.070
2026-05-27 16:37:04.510,313,3,2.536202,1.135022,0.859521,1.150000,5.00,0.070
2026-05-27 16:37:04.510,313,4,2.516306,1.126118,0.703926,1.150000,5.00,-2.853
2026-05-27 16:37:04.568,314,0,-0.161815,0.192114,0.030287,-0.700000,5.88,0.070
2026-05-27 16:37:04.568,314,1,-0.067914,0.236178,-0.060139,-0.280000,5.24,-0.835
2026-05-27 16:37:04.568,314,2,0.195100,0.630707,0.218781,0.300000,5.36,0.139
2026-05-27 16:37:04.568,314,3,0.183082,0.571547,0.198885,0.310000,5.76,0.139
2026-05-27 16:37:04.568,314,4,2.711446,2.969529,1.332583,0.740000,5.88,0.070
2026-05-27 16:37:04.568,314,5,2.728928,2.871191,1.312686,0.760000,5.36,0.070
2026-05-27 16:37:04.568,314,6,0.188121,0.149284,-0.079585,0.900000,8.76,-0.070
2026-05-27 16:37:04.568,314,7,2.538324,1.075570,0.703926,1.170000,5.64,-2.853
2026-05-27 16:37:04.568,314,8,2.624999,0.960569,0.803780,1.220000,5.64,-2.853
2026-05-27 16:37:04.623,315,0,-0.166483,0.182329,0.055212,-0.740000,18.64,0.139
2026-05-27 16:37:04.623,315,1,-0.166483,0.182329,0.055212,-0.740000,9.24,0.139
2026-05-27 16:37:04.623,315,2,-0.166483,0.182329,0.055212,-0.740000,7.00,0.139
2026-05-27 16:37:04.623,315,3,-0.166483,0.182329,0.055212,-0.740000,5.24,0.139
2026-05-27 16:37:04.623,315,4,-0.164651,0.183985,0.055212,-0.730000,27.12,0.139
2026-05-27 16:37:04.623,315,5,-0.164651,0.183985,0.055212,-0.730000,13.36,0.139
2026-05-27 16:37:04.623,315,6,-0.164651,0.183985,0.055212,-0.730000,10.00,0.139
2026-05-27 16:37:04.623,315,7,-0.164651,0.183985,0.055212,-0.730000,7.24,0.139
2026-05-27 16:37:04.623,315,8,-0.205814,0.229981,0.069015,-0.730000,7.64,0.139
2026-05-27 16:37:04.623,315,9,-0.246815,0.275796,0.082764,-0.730000,7.36,0.139
2026-05-27 16:37:04.623,315,10,-0.160939,0.187241,0.055212,-0.710000,37.64,0.139
2026-05-27 16:37:04.623,315,11,-0.160939,0.187241,0.055212,-0.710000,18.52,0.139
2026-05-27 16:37:04.623,315,12,-0.160939,0.187241,0.055212,-0.710000,13.52,0.139
2026-05-27 16:37:04.623,315,13,-0.160939,0.187241,0.055212,-0.710000,9.64,0.139
2026-05-27 16:37:04.623,315,14,-0.201174,0.234051,0.069015,-0.710000,11.12,0.139
2026-05-27 16:37:04.623,315,15,-0.241250,0.280677,0.082764,-0.710000,10.12,0.139
2026-05-27 16:37:04.623,315,16,-0.282687,0.328886,0.087911,-0.710000,5.36,0.139
2026-05-27 16:37:04.623,315,17,-0.159059,0.188841,0.055212,-0.700000,44.88,0.139
2026-05-27 16:37:04.623,315,18,-0.159059,0.188841,0.055212,-0.700000,22.00,0.139
2026-05-27 16:37:04.623,315,19,-0.159059,0.188841,0.055212,-0.700000,15.88,0.139
2026-05-27 16:37:04.623,315,20,-0.159059,0.188841,0.055212,-0.700000,11.00,0.139
2026-05-27 16:37:04.623,315,21,-0.198823,0.236051,0.069015,-0.700000,15.88,0.139
